"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38062","JBLLIVE780BCOB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","49540","EXESI80VRD2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","40586","MRPBAT0003VRDB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","48824","JBLT780NCPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","57338","EXCE9IF1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","42442","LO981001562PTO","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","69764","WAHR73049PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","37577","A6B0CX8Y3CMPTO","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","33788","AEMW493AMBCOB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","39243","MRPBA60050CNZB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","68557","OSOBAT641PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","43546","AEMG6J4BRAPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","39203","LO92001178GFT","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","67698","0K41332506AZL2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","82974","BRBWF18ABBNA2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","66880","PANAF150B1TB2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","65690","EXECM90PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","19869","LOG305LIGHPTO","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","76635","COCPB36AFPTA1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","50623","1QVTB180A3AZLB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","54032","KIKEA33C7ANA","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","44299","LGGCL267KLQXAB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","37381","LO92001091GFT","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","60492","EXIB7B2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","28510","LOMK540PTO","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","90562","PANRBB41PV2T1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","46982","TK50P7LPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","54281","1QCJC12FAA1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","41244","EXIB6SB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","45505","JBLIVEBE4CMEB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","64156","6XHSAFEV12PCR1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","45855","JBLT530BTPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","78961","BRBRM52MKBNA2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","44131","PANRBB41GV2B2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","57538","EXESI60AZL1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","65976","BRBRA08ME2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","103553","1QMDWEF1633GB2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","58765","EXOE9XB2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","67334","SGUN50M75HPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","59652","L283GM0003BRB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","50005","JBLT730BTPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","64621","SGUN32H500PTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","91737","EXDE9RB1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","48687","EXEKP7PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","38876","BRBYS5PCRB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","88066","1QMDWEF1633GS2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","32453","AEMFYP4BEAAZLB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","41154","JBLBOOMBX4MRMB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","62310","PANAF150B1WA1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","98504","PANNST67LSR1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","34212","EXKE4GCB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","45096","5PCPH2781CRSAB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","34509","9EN01V8PTO","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
